username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration
u255599,7,3,0,0,mobile,0,0,0
u255602,53,41,53,0,mobile,2,0,0
u255605,10,2,0,4,mobile,0,0,0
u255606,76,33,43,6,Unknown,11,1,15552000000
u255610,7,1,0,0,mobile,0,0,0
u255611,19,9,0,0,mobile,0,0,0
u255613,601,460,595,1,Unknown,0,2,23328000000
u255614,8,6,0,0,mobile,6,0,0
u255638,80,55,72,1,Unknown,14,1,15552000000
u255649,18,10,7,0,mobile,3,0,0
u255661,20,12,10,0,mobile,0,0,0
u255675,318,233,203,0,Unknown,224,1,5184000000
u255700,1006,880,996,27,mobile,48,0,0
u255728,6,3,1,0,Unknown,1,1,5184000000
u255729,20,9,10,0,mobile,11,0,0
u255762,19,8,8,0,mobile,0,0,0
u255765,9,3,0,0,mobile,0,0,0
u255767,17,14,7,0,mobile,0,0,0
u255770,6,4,0,0,mobile,0,0,0
u255771,33,19,22,0,mobile,1,0,0
u255789,24,15,15,0,mobile,0,0,0
u255799,18,9,7,0,mobile,0,0,0
u255809,30,20,25,1,Unknown,0,1,15552000000
u255819,6,3,0,0,mobile,0,0,0
u255821,5,4,0,0,mobile,0,0,0
u255825,15,8,5,0,mobile,0,0,0
u255830,180,109,171,2,mobile,5,0,0
u255831,9,5,0,0,mobile,0,0,0
u255833,2,1,0,0,mobile,0,0,0
u255836,7,3,0,0,mobile,0,0,0
u255846,9,3,0,0,web,1,0,0
u255891,38,25,28,0,mobile,7,0,0
u255926,41,25,30,0,mobile,0,0,0
u255932,100,74,92,1,mobile,1,0,0
u255940,8,3,0,0,mobile,0,0,0
u255942,9,2,0,0,web,0,0,0
u255943,39,24,28,1,mobile,0,0,0
u255944,13,5,3,0,web,0,0,0
u255945,31,17,21,1,mobile,0,0,0
u255946,9,4,0,0,mobile,4,0,0
u255947,9,4,0,0,mobile,0,0,0
u255950,9,4,0,0,web,0,0,0
u255954,403,315,316,15,Unknown,17,1,15552000000
u255956,9,4,0,0,web,0,0,0
u255985,10,9,2,0,mobile,0,0,0
u255986,50,27,29,0,mobile,0,0,0
u255991,9,4,0,0,mobile,8,0,0
u255992,9,3,0,0,web,1,0,0
u255993,371,260,439,0,mobile,358,0,0
u255994,12,8,1,0,mobile,2,0,0
u255996,3,3,0,0,mobile,4,0,0
u255997,56,17,49,1,Unknown,9,1,15552000000
u256023,9,7,0,0,web,0,0,0
u256041,23,9,13,1,mobile,13,0,0
u256042,9,6,0,0,web,0,0,0
u256045,9,3,0,0,web,0,0,0
u256047,9,5,0,0,mobile,0,0,0
u256053,79,34,79,0,mobile,1,0,0
u256054,24,13,10,0,mobile,1,0,0
u256056,10,6,0,0,mobile,2,0,0
u256057,22,12,12,0,mobile,1,0,0
u256069,166,95,168,5,mobile,78,1,7776000000
u256078,6,2,0,0,mobile,2,0,0
u256082,43,20,45,9,mobile,3,0,0
u256083,7,2,0,0,mobile,0,0,0
u256086,15,6,5,0,mobile,1,0,0
u256090,6,0,0,0,mobile,0,0,0
u256091,30,17,26,0,mobile,2,0,0
u256108,20,14,10,0,web,2,0,0
u256120,7,5,0,0,mobile,1,0,0
u256121,18,10,2,0,web,0,0,0
u256122,50,30,25,0,web,0,0,0
u256125,6,2,0,0,mobile,0,0,0
u256130,11,7,1,0,mobile,2,0,0
u256133,1,0,0,0,web,0,0,0
u256135,19,10,16,0,mobile,2,0,0
u256136,122,70,114,10,mobile,18,0,0
u256142,9,3,0,0,mobile,1,0,0
u256194,242,177,142,2,web,86,1,4320000000
u256195,9,5,0,0,mobile,1,0,0
u256208,9,8,0,0,mobile,1,0,0
u256209,16,8,5,0,mobile,1,0,0
u256220,21,9,10,0,mobile,1,0,0
u256234,646,327,634,9,mobile,1,0,0
u256235,19,13,12,1,mobile,9,1,15552000000
u256244,811,524,558,37,mobile,58,1,5184000000
u256245,12,5,1,0,mobile,1,0,0
u256246,9,2,0,0,web,3,0,0
u256253,10,2,0,0,mobile,0,0,0
u256254,169,138,82,0,web,37,0,0
u256255,29,20,20,0,mobile,0,0,0
u256257,50,33,39,0,mobile,0,0,0
u256268,30,14,19,0,mobile,0,0,0
u256282,4,2,0,0,mobile,4,0,0
u256283,24,13,12,1,mobile,0,1,7776000000
u256286,8,5,0,0,mobile,1,0,0
u256291,15,10,5,0,mobile,1,0,0
u256292,10,4,2,0,mobile,0,0,0
u256296,151,99,126,15,mobile,0,3,15552000000
u256309,8,6,0,0,mobile,2,0,0
u256319,17,6,6,0,mobile,3,0,0
u256320,149,76,140,2,mobile,8,0,0
u256324,11,3,1,0,mobile,0,0,0
u256325,10,2,0,0,web,0,0,0
u256326,12,5,11,0,Unknown,0,1,15552000000
u256335,189,123,183,7,mobile,0,0,0
u256336,7,5,0,0,mobile,0,0,0
u256337,114,49,81,2,web,0,0,0
u256340,5,1,0,0,mobile,0,0,0
u256368,10,5,0,0,mobile,3,0,0
u256426,20,14,12,2,mobile,12,0,0
u256440,5,3,0,0,mobile,0,0,0
u256441,11,4,1,0,mobile,0,0,0
u256443,236,162,223,64,mobile,9,0,0
u256445,20,10,10,0,web,0,0,0
u256453,61,52,51,0,mobile,0,0,0
u256454,9,3,0,1,mobile,0,0,0
u256480,10,1,0,0,mobile,0,0,0
u256482,10,5,0,1,mobile,0,0,0
u256483,5,4,0,0,web,0,0,0
u256485,9,7,0,0,mobile,0,0,0
u256487,8,4,0,0,mobile,0,0,0
u256491,12,6,1,0,mobile,2,0,0
u256493,20,14,20,1,mobile,2,0,0
u256495,20,7,10,0,mobile,1,0,0
u256508,1060,818,1077,47,mobile,121,0,0
u256509,10,3,9,0,web,0,0,0
u256523,34,15,23,2,mobile,0,0,0
u256525,4,1,0,0,mobile,0,0,0
u256527,7,5,0,0,mobile,0,0,0
u256530,20,12,9,0,web,0,0,0
u256534,10,6,3,0,mobile,0,0,0
u256536,7,4,0,0,mobile,0,0,0
u256547,18,5,8,0,mobile,0,0,0
u256552,32,19,21,0,mobile,2,0,0
u256553,15,7,4,0,mobile,2,0,0
u256584,9,4,0,0,mobile,0,0,0
u256590,9,4,0,0,mobile,7,0,0
u256591,7,3,0,0,mobile,0,0,0
u2566,396,319,422,17,mobile,197,1,6480000000
u256619,7,3,0,0,mobile,1,0,0
u256624,9,7,0,0,web,1,0,0
u256625,17,12,7,0,web,0,0,0
u256630,8,6,0,0,mobile,0,0,0
u256642,10,6,0,0,mobile,0,0,0
u256644,9,5,0,0,mobile,2,0,0
u256646,49,29,38,0,mobile,0,0,0
u256650,39,20,28,0,web,1,0,0
u256651,2,2,0,0,mobile,7,0,0
u256653,9,4,0,0,web,1,0,0
u256655,9,5,0,0,mobile,0,0,0
u256668,9,7,0,0,web,1,0,0
u256680,6,3,0,0,web,0,0,0
u256686,9,3,0,0,web,0,0,0
u256687,2,1,0,0,web,0,0,0
u256691,20,10,9,0,mobile,0,0,0
u256692,104,73,96,12,mobile,102,0,0
u256695,20,16,10,0,mobile,0,0,0
u256696,6,4,0,0,mobile,0,0,0
u256697,85,48,83,13,mobile,62,3,31968000000
u2567,428,311,420,14,Unknown,6,1,2592000000
u256708,9,3,0,0,web,0,0,0
u256718,1,0,0,0,mobile,6,0,0
u256720,9,4,0,0,mobile,0,0,0
u256722,6,4,0,0,mobile,3,0,0
u256725,6,4,0,0,mobile,1,0,0
u256727,2,0,0,0,web,0,0,0
u256731,6,2,0,0,mobile,0,0,0
u256732,112,79,110,0,Unknown,103,0,0
u256733,9,4,0,0,mobile,0,0,0
u256736,9,3,0,0,mobile,0,0,0
u256737,10,2,0,0,mobile,0,0,0
u256751,810,512,802,1,mobile,37,0,0
u256779,9,3,0,0,web,1,0,0
u256787,20,10,10,0,mobile,2,0,0
u256802,9,6,0,0,web,0,0,0
u256803,97,50,92,0,mobile,42,0,0
u256816,0,0,1,0,Unknown,0,1,8640000000
u256858,7,5,0,0,mobile,0,0,0
u256859,67,41,57,7,Unknown,0,1,5184000000
u256862,14,7,3,0,mobile,1,0,0
u256865,9,1,0,0,mobile,0,0,0
u256871,9,7,0,0,web,10,0,0
u256877,10,5,0,0,mobile,0,0,0
u256888,102,47,96,20,mobile,78,1,5184000000
u256889,147,114,123,9,Unknown,127,1,15552000000
u256899,2,0,0,0,web,0,0,0
u256900,14,8,3,0,mobile,0,0,0
u256903,2,0,0,0,web,0,0,0
u256905,9,4,0,0,web,1,0,0
u256913,9,4,0,0,web,0,0,0
u256939,10,1,0,0,mobile,0,0,0
u256963,1,1,0,0,web,0,0,0
u256988,8,4,0,0,mobile,0,0,0
u256989,9,7,0,0,mobile,0,0,0
u257002,9,5,0,0,mobile,0,0,0
u257005,30,18,19,0,mobile,3,0,0
u257007,30,14,22,0,mobile,0,0,0
u257011,10,6,0,0,mobile,0,0,0
u257012,8,5,0,0,mobile,0,0,0
u257029,10,6,2,0,web,0,0,0
u257039,1,1,0,0,web,1,0,0
u257102,26,14,16,5,Unknown,0,0,0
u257117,8,6,0,0,mobile,0,0,0
u257148,9,3,0,0,mobile,0,0,0
u257149,36,28,26,0,mobile,0,0,0
u257158,22,10,11,0,mobile,0,0,0
u257159,10,6,1,0,web,0,1,15552000000
u257161,9,6,0,0,mobile,2,0,0
u257162,166,83,156,15,web,45,1,15552000000
u257163,9,4,0,0,web,0,0,0
u257164,17,5,7,0,mobile,0,0,0
u257165,9,3,0,0,mobile,0,0,0
u257166,6,2,0,0,mobile,0,0,0
u257167,1,1,0,0,web,0,0,0
u257170,8,5,0,0,mobile,0,0,0
u257171,9,4,0,0,mobile,0,0,0
u257172,9,4,0,0,mobile,0,0,0
u257177,13,6,3,0,mobile,0,0,0
u257189,9,6,0,0,web,0,0,0
u257198,20,12,10,0,mobile,2,0,0
u2572,51,16,41,1,Unknown,2,1,12960000000
u257201,9,6,0,0,web,1,0,0
u257202,3,2,0,0,mobile,1,0,0
u257203,9,3,0,0,mobile,0,0,0
u257204,63,37,52,0,Unknown,1,1,15552000000
u257205,13,7,0,0,mobile,0,0,0
u257207,20,3,10,0,mobile,0,0,0
u257212,19,6,8,0,mobile,3,0,0
u257214,3059,2452,1836,30,Unknown,808,1,7776000000
u257216,236,143,241,0,Unknown,80,1,6480000000
u257217,19,6,9,0,mobile,0,0,0
u257248,10,4,0,1,mobile,0,0,0
u257274,2370,1601,1632,151,Unknown,379,1,5184000000
u2573,87,62,83,1,web,0,2,12960000000
u257300,55,38,41,0,Unknown,0,0,0
u257329,191,141,178,22,web,2,1,15552000000
u257348,97,71,59,0,web,41,0,0
u257358,595,350,599,90,mobile,177,1,5184000000
u257359,9,3,0,0,mobile,0,0,0
u257360,8,3,0,0,mobile,1,0,0
u257361,3,0,0,0,mobile,0,0,0
u257363,17,7,7,0,mobile,0,0,0
u257364,9,8,0,0,mobile,0,0,0
u257365,135,82,125,0,mobile,5,0,0
u257366,10,5,0,0,mobile,0,0,0
u257371,9,4,0,0,mobile,0,0,0
u257373,9,2,0,0,web,0,0,0
u257375,32,19,27,0,web,16,1,15552000000
u257376,79,48,71,0,mobile,0,0,0
u257377,13,7,2,0,mobile,0,0,0
u257398,10,3,1,0,mobile,0,0,0
u257414,5,1,0,0,mobile,0,0,0
u257416,6,2,0,0,mobile,0,0,0
u257429,6,3,0,0,web,1,0,0
u257439,9,2,0,1,mobile,7,0,0
u257466,1290,787,1261,49,mobile,489,0,0
u257498,7,3,0,0,mobile,0,0,0
u257506,15,4,5,0,Unknown,0,1,15552000000
u257512,50,27,40,3,mobile,23,0,0
u257549,7,3,0,0,mobile,17,0,0
u257560,9,5,0,0,mobile,5,0,0
u257563,9,4,0,0,mobile,1,0,0
u257564,1,1,0,0,mobile,3,0,0
u257566,11,2,1,0,web,0,0,0
u257567,10,2,0,0,web,0,0,0
u257570,378,224,382,43,mobile,107,1,5184000000
u257572,32,18,22,1,mobile,0,0,0
u257577,10,3,0,0,mobile,0,0,0
u257588,40,12,39,1,mobile,40,0,0
u257602,10,3,3,0,web,1,0,0
u257605,9,5,0,0,web,0,0,0
u257614,9,6,0,0,web,0,0,0
u25764,6,1,0,0,web,1,0,0
u257664,32,12,21,0,mobile,1,0,0
u257665,38,19,28,1,mobile,3,0,0
u257670,20,13,10,0,mobile,1,0,0
u25771,78,55,70,0,mobile,4,0,0
u257748,20,10,9,0,web,0,0,0
u257759,7,4,0,0,mobile,1,0,0
u257760,12,4,2,0,web,0,0,0
u257765,1,0,0,0,web,0,0,0
u257766,17,9,6,0,mobile,0,0,0
u257772,29,11,22,0,mobile,0,0,0
u257776,20,11,10,0,web,0,0,0
u257799,79,56,99,11,Unknown,117,1,15552000000
u257809,9,2,0,0,web,0,0,0
u257822,9,2,0,0,mobile,0,0,0
u257825,9,3,0,0,mobile,0,0,0
u257826,15,6,9,0,mobile,0,0,0
u257827,9,2,0,0,mobile,0,0,0
u257830,20,15,10,0,mobile,0,0,0
u257831,10,2,0,0,mobile,0,0,0
u257832,16,8,5,0,mobile,0,0,0
u257834,7,2,0,0,mobile,0,0,0
u257836,9,7,0,0,web,0,0,0
u257843,9,6,0,0,web,5,0,0
u257856,9,3,0,0,mobile,0,0,0
u257880,9,4,0,0,mobile,0,0,0
u257881,9,2,0,0,web,0,0,0
u257894,18,10,7,0,mobile,0,0,0
u257895,9,3,0,0,mobile,1,0,0
u257945,9,8,0,0,mobile,0,0,0
u257983,9,5,0,0,web,0,0,0
u257984,8,2,0,0,mobile,0,0,0
u257985,27,10,18,1,mobile,1,0,0
u257986,8,5,0,0,mobile,0,0,0
u257987,104,65,69,21,Unknown,0,1,15552000000
u257991,4,1,0,0,mobile,6,0,0
u257995,10,7,2,0,web,0,0,0
u258040,1,0,0,0,mobile,0,0,0
u258041,9,4,0,0,mobile,0,0,0
u258042,20,9,19,0,web,0,0,0
u258044,395,247,400,1,mobile,17,0,0
u258046,9,5,0,0,mobile,0,0,0
u258047,10,6,0,0,mobile,0,0,0
u258050,8,5,0,0,mobile,0,0,0
u258055,8,4,0,0,mobile,2,0,0
u258057,9,6,0,0,web,0,0,0
u258078,5,2,0,0,mobile,0,0,0
u258080,6,4,0,0,mobile,0,0,0
u258081,20,10,10,0,web,0,0,0
u258082,1,1,0,0,mobile,0,0,0
u258085,124,78,152,2,mobile,215,0,0
u258087,7,4,0,0,mobile,0,0,0
u258091,9,7,0,0,mobile,0,0,0
u258093,1,1,0,0,web,0,0,0
u258094,7,4,0,0,mobile,0,0,0
u258096,6,1,0,0,mobile,0,0,0
u258109,32,20,29,1,mobile,31,0,0
u258118,20,8,9,0,mobile,5,0,0
u258120,191,127,105,2,Unknown,13,1,15552000000
u258122,24,13,14,0,mobile,0,0,0
u258123,7,3,0,0,mobile,0,0,0
u258124,8,3,0,0,mobile,0,0,0
u258127,74,35,20,0,mobile,3,0,0
u258132,9,6,0,0,mobile,0,0,0
u258136,165,128,164,5,mobile,2,1,5184000000
u258147,9,2,0,0,web,0,0,0
u258184,22,8,11,0,mobile,2,0,0
u258218,89,68,79,0,mobile,0,0,0
u258219,8,6,0,0,mobile,0,0,0
u258224,11,6,1,0,mobile,0,0,0
u258230,162,115,107,3,Unknown,73,1,7776000000
u258240,187,114,183,0,mobile,101,0,0
u258247,16,6,12,0,mobile,40,0,0
u258250,6,2,0,0,mobile,3,0,0
u258251,1,0,0,0,mobile,0,0,0
u258253,9,6,0,0,web,29,0,0
u258254,10,5,10,0,mobile,0,0,0
u258269,30,17,19,0,mobile,2,0,0
u258281,9,0,0,0,web,24,0,0
u258282,9,2,0,0,web,0,0,0
u258286,4,2,0,0,mobile,1,0,0
u258287,9,3,0,0,web,0,0,0
u258292,39,18,29,0,mobile,18,0,0
u258294,10,4,0,0,mobile,1,0,0
u258296,9,5,0,0,mobile,0,0,0
u258297,101,65,101,0,mobile,8,0,0
u258309,9,8,0,0,mobile,0,0,0
u258319,9,3,0,0,mobile,2,0,0
u258320,20,14,9,0,web,0,0,0
u258324,1,0,0,0,mobile,0,0,0
u258332,64,30,54,0,mobile,23,0,0
u258335,9,1,0,0,web,0,0,0
u258337,9,3,0,0,mobile,0,0,0
u258345,9,4,0,0,web,0,0,0
u258351,9,4,0,0,Unknown,0,1,5184000000
u258423,9,5,0,0,mobile,3,0,0
u258437,14,7,4,0,mobile,0,0,0
u258443,9,3,0,0,mobile,0,0,0
u258445,5,0,0,0,mobile,0,0,0
u258446,3,1,0,0,mobile,0,0,0
u258450,31,16,10,0,mobile,13,0,0
u258452,9,8,0,0,web,1,0,0
u258454,18,9,7,0,mobile,0,0,0
u258455,30,19,19,1,mobile,1,0,0
u258456,1,0,0,0,web,3,0,0
u258468,4,3,0,0,web,4,0,0
u258478,1324,813,1318,4,mobile,0,0,0
u258481,29,19,19,1,mobile,0,0,0
u258484,9,3,0,0,web,0,0,0
u258485,75,49,65,0,Unknown,0,1,5184000000
u258486,39,23,31,1,mobile,0,0,0
u258492,9,4,0,0,mobile,0,0,0
u258493,8,2,0,0,mobile,1,0,0
u258494,10,5,0,0,mobile,0,0,0
u258508,45,23,43,0,mobile,18,0,0
u258509,9,2,3,0,mobile,1,0,0
u258519,64,26,54,22,mobile,0,0,0
u258521,9,4,0,0,web,1,0,0
u258522,10,4,1,0,mobile,0,0,0
u258524,10,3,0,0,mobile,0,0,0
u258525,10,6,3,0,web,1,0,0
u258526,14,4,1,0,Unknown,0,1,15552000000
u258531,6,3,0,0,mobile,0,0,0
u258532,1,0,0,0,web,4,0,0
u258535,13,9,3,0,mobile,0,0,0
u258537,1,1,0,0,mobile,0,0,0
u258543,27,21,17,0,mobile,0,0,0
u258557,9,4,0,0,mobile,0,0,0
u258595,263,203,265,11,mobile,3,0,0
u258609,7,5,0,0,mobile,0,0,0
u258620,9,4,0,0,web,0,0,0
u258640,29,18,19,17,web,3,1,7776000000
u258642,9,2,0,0,mobile,0,0,0
u258643,2,1,0,0,web,0,0,0
u258647,9,4,0,0,web,0,0,0
u258655,109,45,99,5,Unknown,0,2,25920000000
u258678,1,1,0,0,web,0,0,0
u258680,8,5,0,0,web,0,0,0
u258681,3,2,0,0,web,0,0,0
u258684,40,21,29,0,mobile,1,0,0
u258687,24,14,14,0,mobile,0,0,0
u258690,45,30,37,0,mobile,0,0,0
u258693,1,0,0,0,mobile,0,0,0
u258695,9,4,0,0,web,0,0,0
u258697,9,5,0,0,mobile,0,0,0
u258708,2643,1806,2125,52,mobile,2118,2,23328000000
u258709,9,2,0,0,mobile,0,0,0
u258719,29,10,18,0,Unknown,4,1,5184000000
u258720,7,3,0,0,mobile,0,0,0
u258730,19,13,9,0,mobile,1,0,0
u258732,974,791,935,34,Unknown,67,1,15552000000
u258736,9,5,0,0,web,0,0,0
u258740,23,17,23,0,web,0,1,7776000000
u258741,10,6,9,0,mobile,0,0,0
u258769,7,3,0,0,mobile,0,0,0
u258796,7,2,0,0,mobile,1,0,0
u258806,1,0,0,0,web,0,0,0
u258812,8,4,0,0,mobile,2,0,0
u258813,10,4,10,0,web,15,0,0
u258849,16,8,6,0,mobile,0,0,0
u258859,304,185,213,13,Unknown,0,2,19872000000
u258860,10,6,0,0,mobile,5,0,0
u258861,2,1,0,0,web,0,0,0
u258864,1,0,0,0,web,0,0,0
u258866,8,5,0,0,mobile,0,0,0
u258867,9,4,0,0,mobile,0,0,0
u258870,12,4,2,0,web,2,0,0
u258872,21,13,15,0,web,0,0,0
u258875,140,81,133,6,mobile,8,0,0
u258888,603,337,564,23,mobile,195,0,0
u258898,9,5,0,0,mobile,0,0,0
u258900,14,5,4,0,mobile,0,0,0
u258901,10,7,0,0,mobile,0,0,0
u258903,13,6,2,0,mobile,2,0,0
u258907,1,1,0,0,web,0,0,0
u258911,2,1,0,0,mobile,0,0,0
u258913,1,1,0,0,web,0,0,0
u258916,23,9,13,0,mobile,0,0,0
u258928,8,3,0,0,web,0,0,0
u258939,15,12,11,0,mobile,0,0,0
u258966,45,27,35,0,mobile,0,0,0
u258967,9,2,0,0,web,0,0,0
u258972,7,4,0,0,web,0,0,0
u258973,10,3,0,1,mobile,0,0,0
u258999,33,6,23,0,mobile,0,0,0
u259000,5,3,0,0,mobile,0,0,0
u259002,12,9,2,0,mobile,0,0,0
u259004,9,5,0,0,web,0,0,0
u259006,9,4,0,0,web,0,0,0
u259010,350,261,230,23,Unknown,59,1,5184000000
u259014,10,2,0,0,web,0,0,0
u259016,14,8,3,0,mobile,0,0,0
u259017,31,13,21,1,mobile,0,0,0
u259067,9,5,0,0,web,7,0,0
u259098,20,10,9,0,mobile,0,0,0
u259106,9,7,0,0,mobile,4,0,0
u259112,9,2,0,0,web,0,0,0
u259158,7,2,3,0,mobile,0,0,0
u259161,9,7,0,0,web,0,0,0
u259162,8,3,0,0,mobile,0,0,0
u259163,274,193,253,12,mobile,0,2,10368000000
u259164,93,50,84,0,mobile,3,0,0
u259166,24,12,14,0,mobile,0,0,0
u259170,12,3,1,0,mobile,0,0,0
u259171,16,10,6,0,mobile,0,0,0
u259172,19,9,8,0,mobile,0,0,0
u259200,11,4,0,0,mobile,0,0,0
u259210,6,4,0,0,mobile,2,0,0
u259212,5,5,0,0,mobile,0,0,0
u259214,10,6,2,0,web,0,0,0
u259217,20,12,10,0,mobile,1,0,0
u259229,21,13,19,0,mobile,31,0,0
u259238,23,12,14,0,mobile,4,0,0
u259239,6,0,0,0,mobile,0,0,0
u259271,70,42,60,4,mobile,1,0,0
u259304,23,12,13,0,mobile,1,0,0
u259310,20,10,19,0,mobile,19,0,0
u259311,9,4,0,0,web,1,0,0
u259339,9,5,0,0,web,0,0,0
u259349,9,5,0,0,web,28,0,0
u259358,34,23,25,0,Unknown,0,1,15552000000
u259363,9,5,0,0,web,0,0,0
u259364,8,4,0,0,mobile,0,0,0
u259365,9,3,0,0,mobile,0,0,0
u259366,108,83,83,0,Unknown,0,1,5184000000
u259367,9,1,0,0,web,0,0,0
u259370,4,2,0,0,mobile,0,0,0
u259376,10,2,0,0,mobile,0,0,0
u259388,9,3,0,0,web,1,0,0
u259398,24,15,11,0,mobile,2,0,0
u259399,26,13,16,1,mobile,0,0,0
u259401,8,5,0,0,mobile,0,0,0
u259403,30,15,20,1,mobile,0,0,0
u259404,20,11,10,0,mobile,0,0,0
u259405,9,7,0,0,web,0,0,0
u259411,9,3,0,0,web,1,0,0
u259415,19,11,8,0,mobile,3,0,0
u259428,12,6,1,0,mobile,1,0,0
u259438,21,13,12,0,mobile,0,0,0
u259439,9,4,0,0,web,0,0,0
u259462,9,6,0,0,mobile,0,0,0
u259476,210,131,200,4,mobile,5,0,0
u259489,70,40,59,0,mobile,1,0,0
u259549,7,4,0,0,mobile,0,0,0
u259558,22,15,12,1,mobile,1,0,0
u259559,20,12,9,0,mobile,0,0,0
u259560,11,5,0,1,mobile,3,0,0
u259564,64,42,53,0,mobile,1,0,0
u259566,150,84,157,0,mobile,27,0,0
u259567,20,8,10,2,mobile,0,0,0
u259573,6,2,0,0,mobile,0,0,0
u259577,8,4,0,0,mobile,0,0,0
u259588,10,3,0,0,mobile,1,0,0
u259589,1,1,0,0,mobile,0,0,0
u259598,16,5,9,1,mobile,0,0,0
u259599,2,1,0,0,mobile,0,0,0
u259602,6,2,0,0,mobile,0,0,0
u259603,30,21,19,0,mobile,2,0,0
u259604,5,1,0,0,mobile,0,0,0
u259605,9,3,0,0,web,0,0,0
u259606,9,5,0,0,mobile,0,0,0
u259607,9,6,0,0,web,0,0,0
u259610,8,3,0,0,mobile,7,0,0
u259612,14,10,3,0,mobile,0,0,0
u259615,9,0,0,0,web,1,0,0
u259616,30,24,19,0,mobile,0,0,0
u259648,14,7,4,0,mobile,0,0,0
u259649,1,0,0,0,mobile,0,0,0
u259675,2557,1794,1666,50,Unknown,0,1,15552000000
u259715,117,72,106,3,mobile,0,0,0
u259729,14,8,5,0,mobile,5,0,0
u259748,31,20,21,0,mobile,0,0,0
u259763,8,4,0,0,mobile,1,0,0
u259765,10,6,0,3,mobile,0,0,0
u259770,10,2,0,0,mobile,0,0,0
u259771,2,1,0,0,mobile,0,0,0
u259775,6,2,0,0,mobile,2,0,0
u259776,3,1,0,0,mobile,0,0,0
u2598,102,69,95,2,mobile,0,0,0
u259818,31,19,21,0,mobile,0,0,0
u259819,9,4,0,0,mobile,0,0,0
u259820,78,42,59,7,mobile,42,1,15552000000
u259822,16,11,19,0,mobile,26,0,0
u259824,7,5,0,0,mobile,2,0,0
u259830,9,3,0,0,mobile,4,0,0
u259833,14,8,4,0,mobile,0,0,0
u259835,1,0,0,0,mobile,4,0,0
u259836,9,4,0,0,mobile,7,0,0
u259852,13,10,3,0,mobile,1,0,0
u259884,1399,829,1436,8,mobile,693,0,0
u259885,15,5,15,0,mobile,0,0,0
u2599,267,133,93,4,Unknown,155,2,19872000000
u259932,20,5,9,0,mobile,0,0,0
u259941,9,5,0,0,web,0,0,0
u259944,5,2,0,0,mobile,0,0,0
u259945,2,1,0,0,mobile,2,0,0
u259946,140,91,147,0,mobile,61,0,0
u259950,8,4,0,0,mobile,0,0,0
u259951,253,154,252,23,mobile,189,1,15552000000
u259953,1210,669,691,84,Unknown,0,1,15552000000
u259954,20,8,0,0,mobile,0,0,0
u259956,8,3,0,0,mobile,1,0,0
u259957,9,3,0,0,mobile,0,0,0
u259981,30,23,23,0,web,0,0,0
u259983,14,5,3,0,mobile,5,0,0
u259984,14,6,3,0,mobile,0,0,0
u259985,7,3,0,0,mobile,1,0,0
u259986,13,4,1,0,web,5,1,7776000000
u259987,300,220,289,7,Unknown,249,2,10368000000
u259991,30,15,20,0,mobile,1,0,0
u259996,11,7,1,0,mobile,6,0,0
u260,1067,763,648,57,web,167,1,15552000000
u260022,9,5,0,0,mobile,2,0,0
u260036,3,1,0,0,web,4,0,0
u260041,9,4,0,0,web,2,0,0
u260045,9,3,0,0,mobile,1,0,0
u260047,9,4,0,0,web,0,0,0
u260052,650,532,714,31,mobile,1302,0,0
u260053,6,3,0,0,mobile,2,0,0
u260057,223,155,218,4,mobile,48,0,0
u260068,1,0,0,0,mobile,0,0,0
u260069,43,24,44,6,mobile,17,0,0
u260078,9,3,0,0,web,0,0,0
u260080,7,2,0,0,mobile,0,0,0
u260081,7,4,0,0,mobile,0,0,0
u260083,3,2,0,0,web,0,0,0
u260084,92,63,102,1,mobile,84,0,0
u260085,1,0,0,0,web,0,0,0
u260086,21,8,11,0,mobile,1,0,0
u260087,9,5,0,0,mobile,0,0,0
u260090,307,220,317,9,mobile,187,1,5184000000
u260092,962,609,768,68,mobile,9,1,5184000000
u260094,9,2,0,0,mobile,2,0,0
u260095,9,5,0,0,mobile,0,0,0
u260096,9,5,0,0,mobile,3,0,0
u260097,7,5,0,0,mobile,0,0,0
u260108,7,1,0,0,mobile,0,0,0
u260109,9,2,0,0,mobile,0,0,0
u260119,15,4,5,0,mobile,0,0,0
u260120,19,12,8,0,mobile,0,0,0
u260121,9,5,0,0,mobile,0,0,0
u260122,124,71,121,10,mobile,8,1,5184000000
u260123,6,3,0,0,mobile,4,0,0
u260131,9,5,0,0,web,1,0,0
u260132,23,12,12,1,mobile,0,0,0
u260135,7,5,0,0,mobile,0,0,0
u260143,5,3,0,0,mobile,0,0,0
u260157,6,2,0,0,mobile,2,0,0
u260180,8,5,0,0,mobile,0,0,0
u260220,127,77,117,2,Unknown,0,1,5184000000
u260243,3,0,0,0,mobile,0,0,0
u260244,7,4,0,0,mobile,1,0,0
u260247,6,2,0,0,mobile,0,0,0
u260252,9,4,0,0,mobile,0,0,0
u260253,10,4,7,0,mobile,0,0,0
u260255,8,5,0,0,mobile,1,0,0
u260284,9,3,0,0,web,0,0,0
u260296,9,5,0,0,mobile,0,0,0
u260297,8,6,0,0,mobile,0,0,0
u260319,4293,2825,3091,26,mobile,1454,1,15552000000
u260320,10,4,0,0,mobile,2,0,0
