,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy
1481,u18087,1567,1172,1507,7,mobile,985,1,1200.0,0.7479259731971921
1482,u18090,121,66,110,1,mobile,0,1,2400.0,0.5454545454545454
1483,u18092,3222,2675,1632,10,Unknown,1520,1,1200.0,0.8302296710117939
1484,u18093,21,12,14,2,mobile,0,0,0.0,0.5714285714285714
1485,u18094,104,66,91,0,mobile,20,0,0.0,0.6346153846153846
1486,u18095,260,173,157,2,web,29,0,0.0,0.6653846153846154
1487,u18097,384,219,385,0,web,58,6,8040.0,0.5703125
1488,u1810,785,472,378,11,web,141,1,1200.0,0.6012738853503184
1489,u18109,7,3,0,0,mobile,0,0,0.0,0.42857142857142855
1490,u1811,48,19,41,0,mobile,1,0,0.0,0.3958333333333333
1491,u18118,102,54,58,3,Unknown,46,1,2400.0,0.5294117647058824
1492,u18120,175,111,169,8,mobile,1,0,0.0,0.6342857142857142
1493,u18121,409,213,403,0,mobile,3,0,0.0,0.5207823960880196
1494,u18124,256,194,207,8,mobile,26,1,2400.0,0.7578125
1495,u18126,27,14,27,0,Unknown,0,1,1200.0,0.5185185185185185
1496,u1813,381,246,398,18,Unknown,645,1,4320.0,0.6456692913385826
1497,u18132,24,11,16,0,mobile,0,0,0.0,0.4583333333333333
1498,u18133,93,59,86,0,mobile,8,1,720.0,0.6344086021505376
1499,u18135,3,2,0,0,web,0,0,0.0,0.6666666666666666
1500,u18137,51,37,39,0,mobile,0,0,0.0,0.7254901960784313
1501,u1814,60,43,50,10,Unknown,67,1,2400.0,0.7166666666666667
1502,u18142,8,2,0,0,web,0,0,0.0,0.25
1503,u18143,86,45,47,0,Unknown,0,1,720.0,0.5232558139534884
1504,u1815,225,159,217,15,Unknown,0,2,6720.0,0.7066666666666667
1505,u1816,103,61,98,9,mobile,9,0,0.0,0.5922330097087378
1506,u1817,470,287,404,10,mobile,0,1,720.0,0.6106382978723405
1507,u18221,71,30,69,5,mobile,13,1,1200.0,0.4225352112676056
1508,u18234,71,36,65,0,mobile,0,0,0.0,0.5070422535211268
1509,u18235,1,1,1,0,Unknown,0,1,720.0,1.0
1510,u18241,328,197,329,26,Unknown,207,1,4320.0,0.600609756097561
1511,u18242,6,3,0,0,web,4,0,0.0,0.5
1512,u18244,6,3,0,0,mobile,0,0,0.0,0.5
1513,u18245,124,77,125,0,mobile,59,0,0.0,0.6209677419354839
1514,u18246,46,28,38,1,mobile,14,1,8640.0,0.6086956521739131
1515,u18247,286,195,201,3,Unknown,214,1,2400.0,0.6818181818181818
1516,u18251,5,1,0,0,mobile,0,0,0.0,0.2
1517,u18252,11,9,1,0,mobile,0,0,0.0,0.8181818181818182
1518,u18255,10,8,0,0,mobile,0,0,0.0,0.8
1519,u18268,6,4,0,0,web,0,0,0.0,0.6666666666666666
1520,u18269,6,3,0,0,mobile,2,0,0.0,0.5
1521,u18279,934,510,392,119,web,194,2,2400.0,0.5460385438972163
1522,u1828,99,61,89,23,Unknown,66,1,2400.0,0.6161616161616161
1523,u18280,10,5,0,0,web,0,0,0.0,0.5
1524,u18282,27,13,20,0,web,1,0,0.0,0.48148148148148145
1525,u18283,10,3,5,0,mobile,0,0,0.0,0.3
1526,u18284,240,157,124,9,web,0,2,10080.0,0.6541666666666667
1527,u18287,176,112,168,0,mobile,40,1,2400.0,0.6363636363636364
1528,u18290,2,1,0,0,mobile,6,0,0.0,0.5
1529,u18291,503,324,514,3,mobile,162,1,1200.0,0.6441351888667992
1530,u18292,8,3,0,0,web,0,0,0.0,0.375
1531,u18293,812,415,839,3,mobile,448,1,720.0,0.5110837438423645
1532,u18309,10,4,0,0,web,0,0,0.0,0.4
1533,u18318,247,149,226,7,Unknown,52,1,2400.0,0.6032388663967612
1534,u18320,26,20,20,0,mobile,16,0,0.0,0.7692307692307693
1535,u18321,9,6,0,0,web,0,0,0.0,0.6666666666666666
1536,u18322,451,384,473,8,mobile,131,1,720.0,0.8514412416851441
1537,u18324,74,31,68,1,mobile,13,0,0.0,0.4189189189189189
1538,u18327,1733,1110,1747,15,mobile,2,0,0.0,0.6405077899596077
1539,u18330,235,105,229,7,web,81,0,0.0,0.44680851063829785
1540,u18331,33,24,35,0,mobile,0,1,1200.0,0.7272727272727273
1541,u18333,4,2,0,0,mobile,0,0,0.0,0.5
1542,u18334,182,104,127,5,mobile,5,1,1200.0,0.5714285714285714
1543,u18335,754,479,804,16,mobile,256,0,0.0,0.6352785145888594
1544,u18337,1679,1052,1648,44,mobile,1796,1,2400.0,0.6265634306134604
1545,u18340,19,12,20,3,web,9,1,1200.0,0.631578947368421
1546,u18341,2725,1701,1975,434,Unknown,0,1,2880.0,0.6242201834862385
1547,u18354,1,1,0,0,web,0,0,0.0,1.0
1548,u18355,11,4,3,0,mobile,1,0,0.0,0.36363636363636365
1549,u18368,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1550,u18369,177,106,169,12,mobile,18,0,0.0,0.5988700564971752
1551,u1838,131,87,117,1,Unknown,4,1,720.0,0.6641221374045801
1552,u1839,53,39,125,5,Unknown,367,1,2400.0,0.7358490566037735
1553,u18397,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1554,u18426,9,3,1,0,mobile,0,0,0.0,0.3333333333333333
1555,u18433,95,55,85,0,mobile,3,0,0.0,0.5789473684210527
1556,u184346,6,3,0,0,web,0,0,0.0,0.5
1557,u18440,64,45,58,42,mobile,0,1,2400.0,0.703125
1558,u18443,6,4,0,0,web,1,0,0.0,0.6666666666666666
1559,u18444,715,449,510,17,mobile,548,1,3600.0,0.627972027972028
1560,u18446,366,244,358,2,mobile,15,0,0.0,0.6666666666666666
1561,u18447,11,5,12,0,Unknown,1,1,2400.0,0.45454545454545453
1562,u18452,7,2,6,0,Unknown,0,1,2400.0,0.2857142857142857
1563,u18453,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
1564,u18456,7,2,1,0,mobile,0,0,0.0,0.2857142857142857
1565,u18457,169,116,158,0,Unknown,29,1,1440.0,0.6863905325443787
1566,u18469,220,133,143,3,mobile,1,2,1440.0,0.6045454545454545
1567,u18482,11,8,0,0,Unknown,0,1,2400.0,0.7272727272727273
1568,u18483,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
1569,u18490,113,60,117,1,mobile,0,0,0.0,0.5309734513274337
1570,u18492,1012,642,1004,37,web,0,0,0.0,0.6343873517786561
1571,u18495,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
1572,u18519,49,30,39,0,mobile,7,0,0.0,0.6122448979591837
1573,u18522,21,12,10,0,mobile,0,0,0.0,0.5714285714285714
1574,u18524,7,1,0,0,mobile,8,0,0.0,0.14285714285714285
1575,u18525,78,36,76,0,mobile,6,1,1200.0,0.46153846153846156
1576,u18530,4,1,0,0,mobile,3,0,0.0,0.25
1577,u18535,8,8,0,0,mobile,3,0,0.0,1.0
1578,u18537,30,12,19,0,Unknown,0,1,1200.0,0.4
1579,u18585,18,9,7,0,mobile,0,0,0.0,0.5
1580,u18590,9,6,0,0,web,12,0,0.0,0.6666666666666666
1581,u18624,36,20,34,1,mobile,10,0,0.0,0.5555555555555556
1582,u18631,5,0,0,0,mobile,0,0,0.0,0.0
1583,u18640,6912,4494,5764,107,mobile,2255,1,4320.0,0.6501736111111112
1584,u18645,1,0,0,0,web,0,0,0.0,0.0
1585,u18646,2,2,0,0,mobile,0,0,0.0,1.0
1586,u18650,682,443,703,31,Unknown,488,1,4320.0,0.6495601173020528
1587,u18651,89,66,105,0,mobile,46,0,0.0,0.7415730337078652
1588,u18652,255,129,261,0,mobile,0,0,0.0,0.5058823529411764
1589,u18653,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1590,u18655,36,21,44,0,mobile,3,0,0.0,0.5833333333333334
1591,u18657,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1592,u1866,342,229,340,42,mobile,123,1,720.0,0.6695906432748538
1593,u1867,1468,857,1475,102,Unknown,687,2,3840.0,0.5837874659400545
1594,u18678,44,29,37,0,mobile,18,0,0.0,0.6590909090909091
1595,u18679,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1596,u18680,10,6,0,0,web,0,0,0.0,0.6
1597,u18681,1,0,0,0,mobile,8,0,0.0,0.0
1598,u18682,270,174,277,20,mobile,2,0,0.0,0.6444444444444445
1599,u18683,7,3,0,0,mobile,0,0,0.0,0.42857142857142855
1600,u18684,237,144,219,0,Unknown,0,1,1200.0,0.6075949367088608
1601,u18685,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
1602,u18686,80,46,72,1,mobile,0,0,0.0,0.575
1603,u18690,5,2,0,0,mobile,0,0,0.0,0.4
1604,u18692,27,15,19,1,mobile,1,0,0.0,0.5555555555555556
1605,u18694,7,3,0,0,web,0,0,0.0,0.42857142857142855
1606,u1872,104,52,93,6,mobile,60,1,1440.0,0.5
1607,u18723,8,3,0,0,mobile,0,0,0.0,0.375
1608,u18724,154,73,180,5,web,76,1,2400.0,0.474025974025974
1609,u18726,401,251,353,13,Unknown,95,1,1800.0,0.6259351620947631
1610,u18727,34,13,30,1,mobile,1,0,0.0,0.38235294117647056
1611,u1873,53,37,47,2,mobile,19,0,0.0,0.6981132075471698
1612,u18732,420,288,611,2,mobile,753,0,0.0,0.6857142857142857
1613,u18734,8,5,0,0,mobile,2,0,0.0,0.625
1614,u18735,6,3,0,0,mobile,4,0,0.0,0.5
1615,u18736,6,5,0,0,mobile,0,0,0.0,0.8333333333333334
1616,u18737,3,2,0,0,web,0,0,0.0,0.6666666666666666
1617,u18751,6,3,0,0,mobile,0,0,0.0,0.5
1618,u18786,8,5,0,0,web,9,0,0.0,0.625
1619,u18792,185,125,179,1,mobile,21,0,0.0,0.6756756756756757
1620,u188,7,1,0,1,mobile,0,0,0.0,0.14285714285714285
1621,u18802,90,43,97,24,mobile,15,1,2400.0,0.4777777777777778
1622,u18817,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
1623,u18848,329,206,321,1,mobile,0,0,0.0,0.6261398176291794
1624,u18849,31,16,22,2,web,0,1,2400.0,0.5161290322580645
1625,u18858,0,0,0,0,mobile,7,0,0.0,0.0
1626,u18859,2246,1551,2295,11,mobile,779,1,1800.0,0.6905609973285841
1627,u18861,57,36,57,10,mobile,6,0,0.0,0.631578947368421
1628,u18863,346,219,342,7,mobile,66,0,0.0,0.6329479768786127
1629,u18867,201,108,207,0,mobile,39,0,0.0,0.5373134328358209
1630,u18873,171,105,167,1,mobile,0,0,0.0,0.6140350877192983
1631,u18874,0,0,0,0,mobile,11,0,0.0,0.0
1632,u18876,1127,902,1212,2,mobile,449,0,0.0,0.8003549245785271
1633,u18877,571,374,392,37,Unknown,216,1,1200.0,0.6549912434325744
1634,u18898,6,3,0,0,mobile,0,0,0.0,0.5
1635,u189,9,3,2,0,web,0,0,0.0,0.3333333333333333
1636,u18906,7,2,6,3,mobile,0,1,2400.0,0.2857142857142857
1637,u18911,1,0,0,0,web,0,0,0.0,0.0
1638,u18913,7,5,0,1,web,0,0,0.0,0.7142857142857143
1639,u18914,30,16,23,0,mobile,28,0,0.0,0.5333333333333333
1640,u18939,1,0,0,0,web,0,0,0.0,0.0
1641,u1898,35,23,29,0,mobile,4,1,2400.0,0.6571428571428571
1642,u18989,14,5,11,0,mobile,1,0,0.0,0.35714285714285715
1643,u1899,172,125,170,12,Unknown,0,1,4320.0,0.7267441860465116
1644,u19001,23,10,15,0,mobile,0,0,0.0,0.43478260869565216
1645,u19003,7,4,0,0,web,0,0,0.0,0.5714285714285714
1646,u19004,8,2,0,0,mobile,4,0,0.0,0.25
1647,u19005,472,326,281,7,Unknown,0,1,1200.0,0.690677966101695
1648,u19007,10,4,0,0,mobile,0,0,0.0,0.4
1649,u19013,7,4,0,0,web,2,0,0.0,0.5714285714285714
1650,u19014,57,38,63,2,Unknown,72,1,1200.0,0.6666666666666666
1651,u19016,6,3,0,0,web,0,0,0.0,0.5
1652,u19017,6,2,0,0,web,25,0,0.0,0.3333333333333333
1653,u19029,51,34,24,10,Unknown,0,2,4800.0,0.6666666666666666
1654,u1906,76,57,74,0,mobile,1,1,8640.0,0.75
1655,u19062,5,3,0,0,mobile,0,0,0.0,0.6
1656,u19063,7,3,0,0,mobile,0,0,0.0,0.42857142857142855
1657,u19076,6,5,0,0,web,0,0,0.0,0.8333333333333334
1658,u19077,454,326,491,23,mobile,233,1,2400.0,0.7180616740088106
1659,u19103,88,36,61,18,Unknown,0,2,7200.0,0.4090909090909091
1660,u1912,10,7,3,0,mobile,0,0,0.0,0.7
1661,u19149,40,21,60,2,mobile,2,0,0.0,0.525
1662,u19158,11,6,0,0,web,0,1,720.0,0.5454545454545454
1663,u19159,244,175,242,16,mobile,0,0,0.0,0.7172131147540983
1664,u19160,4,3,0,0,mobile,0,0,0.0,0.75
1665,u19161,7,3,0,0,mobile,0,0,0.0,0.42857142857142855
1666,u19162,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1667,u19164,32,18,28,0,mobile,1,0,0.0,0.5625
1668,u19165,825,408,887,2,mobile,277,0,0.0,0.49454545454545457
1669,u19166,11,4,3,0,mobile,0,0,0.0,0.36363636363636365
1670,u19170,22,17,16,0,mobile,2,0,0.0,0.7727272727272727
1671,u19174,8,2,0,0,mobile,1,0,0.0,0.25
1672,u19175,6,3,0,0,mobile,0,0,0.0,0.5
1673,u19176,262,175,255,24,mobile,0,0,0.0,0.6679389312977099
1674,u19177,0,0,1,0,mobile,0,0,0.0,0.0
1675,u19188,4,2,0,0,mobile,0,0,0.0,0.5
1676,u19200,204,172,227,1,mobile,107,0,0.0,0.8431372549019608
1677,u19204,87,43,76,3,web,0,1,2400.0,0.4942528735632184
1678,u19206,112,64,104,2,mobile,42,1,1200.0,0.5714285714285714
1679,u19211,3,1,3,0,Unknown,0,1,720.0,0.3333333333333333
1680,u19212,6,3,0,0,mobile,0,0,0.0,0.5
1681,u19216,179,148,174,1,mobile,11,0,0.0,0.8268156424581006
1682,u19229,38,20,21,0,mobile,22,0,0.0,0.5263157894736842
1683,u19239,857,573,853,27,Unknown,27,1,4320.0,0.6686114352392065
1684,u19260,30,17,19,0,web,0,0,0.0,0.5666666666666667
1685,u19261,161,98,165,5,mobile,87,0,0.0,0.6086956521739131
1686,u19275,371,286,110,0,Unknown,0,1,1200.0,0.77088948787062
1687,u19301,31,18,25,0,mobile,2,0,0.0,0.5806451612903226
1688,u19315,18,11,12,0,mobile,0,0,0.0,0.6111111111111112
1689,u19348,0,0,0,0,mobile,8,0,0.0,0.0
1690,u19349,44,25,40,0,mobile,0,0,0.0,0.5681818181818182
1691,u19359,8,4,0,0,mobile,0,0,0.0,0.5
1692,u19360,419,301,412,7,mobile,30,0,0.0,0.7183770883054893
1693,u19361,63,37,63,0,mobile,1,0,0.0,0.5873015873015873
1694,u19362,195,115,187,3,mobile,5,0,0.0,0.5897435897435898
1695,u19366,8,5,0,0,web,0,0,0.0,0.625
1696,u19367,555,323,601,0,mobile,346,0,0.0,0.581981981981982
1697,u19370,64,44,60,5,mobile,1,1,1200.0,0.6875
1698,u19372,4,2,0,0,mobile,0,0,0.0,0.5
1699,u19376,2,0,0,0,mobile,2,0,0.0,0.0
1700,u19388,70,44,74,2,mobile,36,0,0.0,0.6285714285714286
1701,u19389,3,1,0,0,mobile,5,0,0.0,0.3333333333333333
1702,u19399,53,35,54,0,mobile,3,0,0.0,0.660377358490566
1703,u19402,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
1704,u19403,7,4,0,0,mobile,4,0,0.0,0.5714285714285714
1705,u19406,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1706,u19407,5,2,0,0,mobile,0,0,0.0,0.4
1707,u19413,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1708,u19414,9,4,0,0,web,2,0,0.0,0.4444444444444444
1709,u19428,11,3,0,0,mobile,0,1,8760.0,0.2727272727272727
1710,u19429,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1711,u19467,125,77,133,1,mobile,41,0,0.0,0.616
1712,u19473,81,45,72,2,web,46,0,0.0,0.5555555555555556
1713,u1948,268,150,252,54,mobile,417,1,4320.0,0.5597014925373134
1714,u1949,631,384,502,66,mobile,139,1,8640.0,0.6085578446909667
1715,u19498,56,30,50,0,mobile,36,0,0.0,0.5357142857142857
1716,u19507,301,170,310,20,mobile,77,0,0.0,0.5647840531561462
1717,u19549,6,1,0,0,web,0,0,0.0,0.16666666666666666
1718,u19558,16,10,8,0,mobile,0,0,0.0,0.625
1719,u19559,54,40,49,0,mobile,15,1,2400.0,0.7407407407407407
1720,u19561,39,27,37,0,web,7,0,0.0,0.6923076923076923
1721,u19563,6,4,0,0,mobile,0,0,0.0,0.6666666666666666
1722,u19564,6,3,0,0,mobile,0,0,0.0,0.5
1723,u19565,76,44,74,0,mobile,0,0,0.0,0.5789473684210527
1724,u19566,8,4,0,0,web,0,0,0.0,0.5
1725,u19570,8,3,0,0,mobile,0,0,0.0,0.375
1726,u19573,6,4,0,0,mobile,2,0,0.0,0.6666666666666666
1727,u1958,135,52,131,1,web,6,0,0.0,0.3851851851851852
1728,u19588,5,3,0,0,mobile,0,0,0.0,0.6
1729,u1959,80,57,67,4,mobile,0,1,1200.0,0.7125
1730,u19598,230,125,225,1,mobile,11,0,0.0,0.5434782608695652
1731,u1960,680,353,702,16,mobile,120,1,720.0,0.5191176470588236
1732,u19602,66,35,63,1,mobile,2,1,1200.0,0.5303030303030303
1733,u19604,9,6,0,0,mobile,2,0,0.0,0.6666666666666666
1734,u19610,117,68,96,0,web,35,1,1800.0,0.5811965811965812
1735,u19611,14,9,7,0,mobile,2,0,0.0,0.6428571428571429
1736,u19612,36,12,26,0,Unknown,0,1,720.0,0.3333333333333333
1737,u19614,6,2,0,0,web,2,0,0.0,0.3333333333333333
1738,u1962,1157,693,549,3,Unknown,23,1,1200.0,0.5989628349178912
1739,u1963,78,44,76,3,mobile,20,1,2400.0,0.5641025641025641
1740,u19638,8,4,1,0,mobile,0,0,0.0,0.5
1741,u1964,311,206,199,26,web,83,1,2400.0,0.662379421221865
1742,u1965,20,15,13,3,Unknown,16,1,1440.0,0.75
1743,u19659,7,6,0,0,mobile,0,0,0.0,0.8571428571428571
1744,u1966,14,8,4,0,Unknown,1,1,4320.0,0.5714285714285714
1745,u1967,468,271,457,51,mobile,11,1,2880.0,0.5790598290598291
1746,u1970,455,305,272,4,Unknown,28,3,2640.0,0.6703296703296703
1747,u19704,11,4,0,0,mobile,0,0,0.0,0.36363636363636365
1748,u19705,6,3,0,0,mobile,0,0,0.0,0.5
1749,u1971,190,127,120,2,web,87,1,4320.0,0.6684210526315789
1750,u1972,378,244,390,28,mobile,170,1,1440.0,0.6455026455026455
1751,u19739,59,35,58,0,mobile,0,0,0.0,0.5932203389830508
1752,u1974,695,528,708,41,Unknown,280,2,2640.0,0.7597122302158273
1753,u19748,162,85,154,2,mobile,5,1,2400.0,0.5246913580246914
1754,u1976,950,570,826,51,mobile,2,1,1200.0,0.6
1755,u19760,11,3,0,0,mobile,0,0,0.0,0.2727272727272727
1756,u19761,22,8,18,0,mobile,13,0,0.0,0.36363636363636365
1757,u19762,6,5,0,5,mobile,3,0,0.0,0.8333333333333334
1758,u19764,295,216,297,2,mobile,16,0,0.0,0.7322033898305085
1759,u19766,6,3,0,0,mobile,0,0,0.0,0.5
1760,u1977,1554,1308,1606,65,mobile,853,1,4320.0,0.8416988416988417
1761,u19771,38,23,31,0,web,2,0,0.0,0.6052631578947368
1762,u19773,13,8,2,0,mobile,0,0,0.0,0.6153846153846154
1763,u19775,9,2,9,0,mobile,10,0,0.0,0.2222222222222222
1764,u19776,6,3,0,0,web,0,0,0.0,0.5
1765,u19788,6,3,0,0,web,16,0,0.0,0.5
1766,u19799,17,11,9,0,mobile,0,0,0.0,0.6470588235294118
1767,u198,1337,884,938,155,Unknown,809,2,3120.0,0.6611817501869858
1768,u19818,483,368,283,6,Unknown,29,1,3600.0,0.7619047619047619
1769,u19819,8,7,0,0,web,2,0,0.0,0.875
1770,u19820,6,2,0,0,web,1,0,0.0,0.3333333333333333
1771,u19821,6,3,0,0,web,0,0,0.0,0.5
1772,u19822,7,4,2,1,mobile,0,0,0.0,0.5714285714285714
1773,u19831,20,11,21,0,mobile,25,0,0.0,0.55
1774,u19832,6,3,0,0,web,6,0,0.0,0.5
1775,u19833,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1776,u19834,112,69,111,0,mobile,67,0,0.0,0.6160714285714286
1777,u19835,141,65,154,2,mobile,11,0,0.0,0.46099290780141844
1778,u19836,229,119,221,6,mobile,0,0,0.0,0.519650655021834
1779,u19837,672,524,727,10,mobile,246,1,1200.0,0.7797619047619048
1780,u19843,6,2,0,0,web,1,0,0.0,0.3333333333333333
1781,u1988,219,168,207,30,mobile,13,1,2880.0,0.7671232876712328
1782,u19881,499,316,505,7,mobile,206,0,0.0,0.6332665330661322
1783,u1989,321,230,271,13,Unknown,190,1,4320.0,0.7165109034267912
1784,u19894,31,14,21,0,mobile,13,0,0.0,0.45161290322580644
1785,u199,5,2,0,0,mobile,0,0,0.0,0.4
1786,u19922,26,18,14,0,mobile,5,0,0.0,0.6923076923076923
1787,u19923,7,5,0,0,mobile,0,0,0.0,0.7142857142857143
1788,u19936,1503,1027,932,58,mobile,374,2,10800.0,0.6833000665335994
1789,u19942,6,3,0,0,mobile,0,0,0.0,0.5
1790,u19943,8,6,0,0,web,0,0,0.0,0.75
1791,u19947,278,146,195,6,Unknown,199,1,1200.0,0.5251798561151079
1792,u19950,15,11,5,0,mobile,1,0,0.0,0.7333333333333333
1793,u19952,47,25,31,2,mobile,0,0,0.0,0.5319148936170213
1794,u19953,3,1,0,0,mobile,4,0,0.0,0.3333333333333333
1795,u19954,579,365,638,84,web,913,1,2400.0,0.6303972366148531
1796,u19956,7,4,2,0,web,0,0,0.0,0.5714285714285714
1797,u19968,12,6,4,0,mobile,0,0,0.0,0.5
1798,u19978,6,1,0,0,mobile,0,0,0.0,0.16666666666666666
1799,u19982,6,3,0,0,mobile,0,0,0.0,0.5
1800,u19983,2,0,0,0,mobile,0,0,0.0,0.0
1801,u19985,10,5,0,0,mobile,0,0,0.0,0.5
1802,u19986,2574,1486,1415,19,Unknown,285,2,1920.0,0.5773115773115773
1803,u19987,101,70,96,3,mobile,4,0,0.0,0.693069306930693
1804,u19991,4,1,0,0,mobile,0,0,0.0,0.25
1805,u19995,40,25,20,3,Unknown,11,2,3600.0,0.625
1806,u19997,64,45,66,5,mobile,86,1,3600.0,0.703125
1807,u200,10,8,2,2,mobile,0,0,0.0,0.8
1808,u2002,69,56,69,2,Unknown,0,1,4320.0,0.8115942028985508
1809,u20027,139,91,66,0,Unknown,1,1,1200.0,0.6546762589928058
1810,u20032,6,3,0,0,web,0,0,0.0,0.5
1811,u20041,3,1,0,0,mobile,0,0,0.0,0.3333333333333333
1812,u20042,55,35,46,1,mobile,64,0,0.0,0.6363636363636364
1813,u20043,17,13,9,0,mobile,0,0,0.0,0.7647058823529411
1814,u20044,0,0,1,0,Unknown,0,1,2400.0,0.0
1815,u20045,40,27,29,0,mobile,0,0,0.0,0.675
1816,u20051,5,2,0,0,mobile,0,0,0.0,0.4
1817,u20052,32,17,22,0,mobile,0,0,0.0,0.53125
1818,u20053,224,141,106,7,Unknown,6,1,720.0,0.6294642857142857
1819,u20055,8,4,1,0,mobile,0,0,0.0,0.5
1820,u20057,7,4,0,0,mobile,0,0,0.0,0.5714285714285714
1821,u20069,178,119,207,16,Unknown,64,1,1200.0,0.6685393258426966
1822,u20078,2,1,0,0,mobile,1,0,0.0,0.5
1823,u20079,6,3,0,0,web,1,0,0.0,0.5
1824,u20080,10,7,0,0,mobile,0,0,0.0,0.7
1825,u20082,63,35,58,0,web,1,0,0.0,0.5555555555555556
1826,u20083,1,1,0,0,web,0,0,0.0,1.0
1827,u20090,540,286,563,3,Unknown,200,2,3600.0,0.5296296296296297
1828,u20091,74,53,68,0,mobile,24,0,0.0,0.7162162162162162
1829,u20093,6,2,0,0,web,0,0,0.0,0.3333333333333333
1830,u20094,6,1,0,0,web,0,0,0.0,0.16666666666666666
1831,u20096,4233,3020,4393,484,Unknown,1806,1,4320.0,0.7134420033073471
1832,u20097,161,78,152,0,mobile,0,0,0.0,0.484472049689441
1833,u20108,14,8,9,0,mobile,2,0,0.0,0.5714285714285714
1834,u20109,46,23,43,0,mobile,5,0,0.0,0.5
1835,u20121,6,2,0,0,mobile,0,0,0.0,0.3333333333333333
1836,u20122,1093,747,1120,1,mobile,287,1,1200.0,0.6834400731930467
1837,u20123,25,15,20,0,mobile,0,0,0.0,0.6
1838,u20124,6,2,0,0,web,1,0,0.0,0.3333333333333333
1839,u20126,46,30,59,0,mobile,68,0,0.0,0.6521739130434783
1840,u20127,6,1,0,0,web,0,0,0.0,0.16666666666666666
1841,u20131,412,233,408,8,mobile,179,2,6720.0,0.5655339805825242
1842,u20136,190,93,138,1,Unknown,24,1,1800.0,0.48947368421052634
1843,u20152,10,4,0,0,web,0,0,0.0,0.4
1844,u20153,8,4,0,0,mobile,0,0,0.0,0.5
1845,u2016,62,43,52,0,web,181,0,0.0,0.6935483870967742
1846,u20184,9,6,0,0,web,0,0,0.0,0.6666666666666666
1847,u20185,42,24,42,2,Unknown,0,3,6720.0,0.5714285714285714
1848,u202,548,330,542,14,mobile,0,0,0.0,0.6021897810218978
1849,u20219,77,52,73,1,mobile,29,1,1200.0,0.6753246753246753
1850,u20241,37,22,35,0,mobile,38,0,0.0,0.5945945945945946
1851,u20242,672,401,673,18,mobile,63,0,0.0,0.5967261904761905
1852,u20244,7,2,0,0,mobile,0,0,0.0,0.2857142857142857
1853,u20245,468,253,303,0,web,140,1,1200.0,0.5405982905982906
1854,u20246,22,14,20,0,mobile,0,0,0.0,0.6363636363636364
1855,u20247,300,186,297,6,mobile,20,0,0.0,0.62
1856,u20250,25,10,7,0,mobile,7,0,0.0,0.4
1857,u20251,6,1,0,0,mobile,7,0,0.0,0.16666666666666666
1858,u20253,75,51,69,0,mobile,61,0,0.0,0.68
1859,u20254,10,6,1,0,mobile,0,0,0.0,0.6
1860,u20256,67,19,59,0,mobile,9,0,0.0,0.2835820895522388
1861,u20268,1,1,0,0,mobile,0,0,0.0,1.0
1862,u20278,5,2,0,0,mobile,0,0,0.0,0.4
1863,u20279,107,51,106,4,mobile,1,1,1200.0,0.4766355140186916
1864,u20280,65,32,55,1,mobile,33,0,0.0,0.49230769230769234
1865,u20281,10,6,0,0,web,31,0,0.0,0.6
1866,u20283,106,73,113,1,mobile,35,0,0.0,0.6886792452830188
1867,u20285,59,39,59,1,mobile,42,0,0.0,0.6610169491525424
1868,u20286,18,11,20,0,mobile,48,0,0.0,0.6111111111111112
1869,u20290,38,28,34,0,mobile,19,0,0.0,0.7368421052631579
1870,u20291,27,21,25,1,mobile,0,0,0.0,0.7777777777777778
1871,u20292,25,12,20,0,mobile,2,0,0.0,0.48
1872,u20294,14,6,0,0,mobile,0,0,0.0,0.42857142857142855
1873,u20297,27,19,19,0,web,0,0,0.0,0.7037037037037037
1874,u203,1820,1505,1061,200,Unknown,96,1,4320.0,0.8269230769230769
1875,u20319,3,0,0,0,web,0,0,0.0,0.0
1876,u20322,6,3,0,0,web,0,0,0.0,0.5
1877,u20323,623,433,694,5,Unknown,375,2,5280.0,0.695024077046549
1878,u20324,345,189,361,0,mobile,66,0,0.0,0.5478260869565217
1879,u20326,20,13,20,1,web,0,0,0.0,0.65
1880,u20332,5,2,0,0,mobile,0,0,0.0,0.4
1881,u20334,9,3,0,0,web,0,0,0.0,0.3333333333333333
1882,u20335,10,5,0,0,web,0,0,0.0,0.5
